iter,games,net,AspirationDelta,AspirationWidenPct,RfpMargin,RfpMaxDepth,LmrMinDepth,LmrMinMoveIndex,LmrDepth6At,LmrDeepAt,HistoryBonusMultPct
2400,16,-0.1875,115.62,147.49,89.49,8.72,2.31,3.41,4.53,9.15,101.32
2401,16,-0.0625,115.64,147.51,89.50,8.71,2.30,3.41,4.53,9.15,101.33
2402,16,+0.1875,115.57,147.54,89.53,8.72,2.31,3.41,4.54,9.16,101.36
2403,16,+0.0625,115.55,147.55,89.52,8.72,2.31,3.41,4.53,9.16,101.35
2404,16,-0.1875,115.48,147.59,89.55,8.73,2.31,3.41,4.53,9.15,101.32
2405,16,-0.0625,115.50,147.58,89.54,8.72,2.31,3.41,4.52,9.15,101.33
2406,16,-0.3125,115.39,147.52,89.49,8.71,2.32,3.40,4.51,9.14,101.38
2407,16,+0.0625,115.41,147.53,89.50,8.71,2.32,3.40,4.51,9.14,101.37
2408,16,+0.0625,115.43,147.52,89.51,8.72,2.32,3.40,4.51,9.14,101.38
2409,16,-0.0625,115.41,147.51,89.50,8.71,2.32,3.40,4.51,9.13,101.37
2410,16,+0.1875,115.34,147.47,89.53,8.72,2.32,3.40,4.52,9.13,101.34
2411,16,+0.3125,115.23,147.41,89.48,8.71,2.33,3.40,4.53,9.11,101.39
2412,16,-0.0625,115.20,147.40,89.49,8.71,2.33,3.40,4.53,9.12,101.40
2413,16,+0.3125,115.32,147.34,89.54,8.70,2.32,3.40,4.52,9.13,101.35
2414,16,-0.0625,115.34,147.32,89.55,8.70,2.32,3.40,4.52,9.13,101.34
2415,16,-0.1250,115.39,147.35,89.57,8.69,2.33,3.40,4.52,9.12,101.32
2416,16,+0.1250,115.43,147.37,89.55,8.70,2.32,3.40,4.52,9.13,101.30
2417,16,+0.3750,115.30,147.44,89.61,8.68,2.33,3.39,4.54,9.14,101.36
2418,16,+0.3125,115.18,147.51,89.65,8.70,2.34,3.40,4.55,9.13,101.31
2419,16,+0.0000,115.18,147.51,89.65,8.70,2.34,3.40,4.55,9.13,101.31
2420,16,+0.0000,115.18,147.51,89.65,8.70,2.34,3.40,4.55,9.13,101.31
2421,16,+0.1250,115.14,147.48,89.63,8.69,2.34,3.40,4.54,9.12,101.29
2422,16,-0.0625,115.11,147.49,89.62,8.69,2.34,3.40,4.54,9.12,101.30
2423,16,-0.1250,115.16,147.52,89.64,8.68,2.34,3.39,4.54,9.13,101.32
2424,16,-0.2500,115.07,147.57,89.61,8.69,2.34,3.39,4.55,9.12,101.28
2425,16,+0.1875,115.14,147.60,89.58,8.69,2.35,3.39,4.55,9.12,101.31
2426,16,+0.0000,115.14,147.60,89.58,8.69,2.35,3.39,4.55,9.12,101.31
2427,16,+0.3750,115.27,147.53,89.52,8.67,2.34,3.40,4.54,9.11,101.37
2428,16,-0.0625,115.25,147.54,89.53,8.67,2.34,3.40,4.54,9.11,101.36
2429,16,+0.0625,115.27,147.53,89.54,8.68,2.34,3.40,4.54,9.10,101.37
2430,16,+0.1875,115.20,147.49,89.51,8.68,2.34,3.40,4.53,9.11,101.34
2431,16,+0.0625,115.23,147.51,89.52,8.69,2.34,3.40,4.53,9.11,101.33
2432,16,+0.0000,115.23,147.51,89.52,8.69,2.34,3.40,4.53,9.11,101.33
2433,16,-0.0625,115.20,147.49,89.53,8.68,2.34,3.40,4.53,9.11,101.32
2434,16,-0.1875,115.14,147.46,89.50,8.69,2.34,3.40,4.52,9.10,101.29
2435,16,-0.1250,115.18,147.43,89.48,8.69,2.33,3.40,4.52,9.09,101.31
2436,16,+0.0625,115.16,147.45,89.49,8.69,2.33,3.40,4.52,9.09,101.32
2437,16,+0.2500,115.25,147.49,89.53,8.70,2.34,3.41,4.51,9.10,101.36
2438,16,+0.0000,115.25,147.49,89.53,8.70,2.34,3.41,4.51,9.10,101.36
2439,16,+0.1250,115.20,147.47,89.51,8.70,2.34,3.41,4.52,9.10,101.38
2440,16,+0.0000,115.20,147.47,89.51,8.70,2.34,3.41,4.52,9.10,101.38
2441,16,+0.0625,115.23,147.48,89.52,8.70,2.34,3.41,4.52,9.09,101.37
2442,16,+0.1250,115.27,147.46,89.54,8.70,2.34,3.41,4.52,9.09,101.35
2443,16,-0.1250,115.23,147.48,89.52,8.70,2.34,3.41,4.52,9.08,101.33
2444,16,+0.0000,115.23,147.48,89.52,8.70,2.34,3.41,4.52,9.08,101.33
2445,16,+0.0000,115.23,147.48,89.52,8.70,2.34,3.41,4.52,9.08,101.33
2446,16,-0.2500,115.14,147.43,89.56,8.71,2.33,3.41,4.53,9.08,101.37
2447,16,+0.0625,115.16,147.45,89.57,8.71,2.33,3.41,4.53,9.07,101.38
2448,16,-0.0625,115.14,147.46,89.58,8.71,2.33,3.41,4.52,9.07,101.39
2449,16,+0.0000,115.14,147.46,89.58,8.71,2.33,3.41,4.52,9.07,101.39
2450,16,+0.1875,115.20,147.42,89.55,8.71,2.33,3.41,4.52,9.06,101.36
2451,16,-0.1875,115.27,147.39,89.52,8.71,2.34,3.40,4.52,9.07,101.33
2452,16,-0.0625,115.30,147.40,89.51,8.72,2.34,3.40,4.52,9.07,101.32
2453,16,+0.2500,115.39,147.35,89.55,8.71,2.33,3.41,4.53,9.08,101.28
2454,16,+0.0000,115.39,147.35,89.55,8.71,2.33,3.41,4.53,9.08,101.28
2455,16,-0.0625,115.36,147.36,89.56,8.71,2.34,3.41,4.53,9.08,101.27
2456,16,-0.1250,115.41,147.34,89.54,8.70,2.33,3.41,4.52,9.08,101.26
2457,16,+0.0000,115.41,147.34,89.54,8.70,2.33,3.41,4.52,9.08,101.26
2458,16,-0.2500,115.50,147.39,89.50,8.71,2.33,3.41,4.51,9.08,101.29
2459,16,-0.1875,115.43,147.42,89.53,8.71,2.33,3.42,4.52,9.07,101.27
2460,16,+0.1250,115.39,147.45,89.51,8.70,2.33,3.42,4.52,9.06,101.28
2461,16,+0.0625,115.36,147.46,89.50,8.70,2.33,3.41,4.51,9.06,101.27
2462,16,+0.0625,115.34,147.45,89.51,8.70,2.33,3.42,4.52,9.06,101.27
2463,16,-0.0625,115.36,147.43,89.52,8.70,2.34,3.41,4.52,9.06,101.27
2464,16,+0.0000,115.36,147.43,89.52,8.70,2.34,3.41,4.52,9.06,101.27
2465,16,+0.0625,115.39,147.42,89.51,8.71,2.33,3.42,4.52,9.06,101.28
2466,16,+0.1250,115.43,147.45,89.53,8.70,2.33,3.42,4.52,9.06,101.27
2467,16,+0.1875,115.36,147.41,89.50,8.71,2.34,3.41,4.53,9.07,101.24
2468,16,-0.2500,115.27,147.36,89.46,8.72,2.34,3.42,4.52,9.08,101.27
2469,16,+0.1250,115.32,147.34,89.44,8.72,2.34,3.42,4.52,9.08,101.29
2470,16,+0.0000,115.32,147.34,89.44,8.72,2.34,3.42,4.52,9.08,101.29
2471,16,-0.2500,115.23,147.39,89.40,8.73,2.35,3.41,4.51,9.09,101.26
2472,16,-0.1875,115.16,147.42,89.43,8.73,2.35,3.42,4.52,9.10,101.23
2473,16,-0.0625,115.14,147.43,89.42,8.73,2.35,3.41,4.52,9.10,101.24
2474,16,-0.0625,115.11,147.42,89.41,8.73,2.35,3.42,4.52,9.11,101.25
2475,16,+0.0000,115.11,147.42,89.41,8.73,2.35,3.42,4.52,9.11,101.25
2476,16,+0.0625,115.09,147.41,89.42,8.73,2.35,3.41,4.51,9.11,101.24
2477,16,+0.1875,115.02,147.44,89.45,8.74,2.36,3.42,4.51,9.10,101.21
2478,16,+0.0000,115.02,147.44,89.45,8.74,2.36,3.42,4.51,9.10,101.21
2479,16,-0.3125,114.91,147.50,89.50,8.75,2.36,3.41,4.50,9.11,101.16
2480,16,+0.3125,114.80,147.44,89.55,8.74,2.36,3.42,4.48,9.13,101.21
2481,16,+0.0000,114.80,147.44,89.55,8.74,2.36,3.42,4.48,9.13,101.21
2482,16,+0.0625,114.77,147.46,89.54,8.74,2.36,3.42,4.48,9.13,101.22
2483,16,+0.0625,114.75,147.47,89.53,8.74,2.36,3.42,4.48,9.13,101.21
2484,16,-0.1250,114.80,147.44,89.55,8.75,2.36,3.41,4.47,9.13,101.23
2485,16,+0.1250,114.75,147.42,89.57,8.75,2.36,3.41,4.48,9.13,101.21
2486,16,+0.0625,114.73,147.43,89.56,8.75,2.36,3.41,4.48,9.13,101.20
2487,16,-0.1250,114.68,147.41,89.58,8.75,2.36,3.41,4.47,9.13,101.18
2488,16,-0.1875,114.62,147.44,89.55,8.76,2.35,3.41,4.46,9.14,101.15
2489,16,-0.1875,114.68,147.48,89.58,8.75,2.35,3.41,4.47,9.15,101.12
2490,16,+0.0625,114.71,147.47,89.57,8.75,2.35,3.41,4.47,9.14,101.11
2491,16,-0.1250,114.75,147.49,89.55,8.75,2.35,3.40,4.46,9.15,101.09
2492,16,+0.1875,114.82,147.46,89.52,8.74,2.35,3.41,4.47,9.14,101.07
2493,16,+0.0000,114.82,147.46,89.52,8.74,2.35,3.41,4.47,9.14,101.07
2494,16,+0.1250,114.77,147.43,89.50,8.74,2.35,3.41,4.48,9.15,101.08
2495,16,+0.0000,114.77,147.43,89.50,8.74,2.35,3.41,4.48,9.15,101.08
2496,16,+0.0625,114.75,147.44,89.51,8.74,2.35,3.41,4.48,9.14,101.07
2497,16,-0.2500,114.66,147.49,89.47,8.73,2.35,3.41,4.47,9.15,101.11
2498,16,-0.0625,114.68,147.50,89.46,8.73,2.36,3.41,4.47,9.15,101.10
2499,16,+0.1250,114.73,147.48,89.44,8.73,2.36,3.41,4.47,9.16,101.08
2500,16,-0.1250,114.77,147.50,89.42,8.72,2.36,3.41,4.47,9.15,101.10
2501,16,-0.0625,114.80,147.49,89.43,8.73,2.36,3.41,4.47,9.15,101.11
2502,16,+0.0625,114.77,147.48,89.44,8.73,2.36,3.41,4.47,9.16,101.12
2503,16,+0.2500,114.86,147.53,89.40,8.72,2.36,3.42,4.46,9.17,101.08
2504,16,+0.0000,114.86,147.53,89.40,8.72,2.36,3.42,4.46,9.17,101.08
2505,16,+0.0625,114.89,147.54,89.40,8.72,2.35,3.42,4.46,9.16,101.09
2506,16,+0.0625,114.91,147.55,89.39,8.72,2.35,3.42,4.46,9.17,101.10
2507,16,+0.1250,114.86,147.58,89.40,8.72,2.36,3.42,4.47,9.16,101.12
2508,16,+0.1250,114.82,147.55,89.39,8.73,2.35,3.42,4.46,9.16,101.10
2509,16,-0.1250,114.77,147.58,89.40,8.73,2.36,3.42,4.47,9.16,101.12
2510,16,+0.1250,114.82,147.60,89.39,8.73,2.35,3.42,4.47,9.17,101.10
2511,16,-0.1250,114.77,147.62,89.40,8.73,2.36,3.42,4.47,9.17,101.12
2512,16,+0.3750,114.64,147.69,89.46,8.75,2.35,3.42,4.45,9.18,101.18
2513,16,+0.0625,114.66,147.68,89.47,8.75,2.35,3.42,4.45,9.18,101.17
2514,16,-0.0625,114.69,147.69,89.46,8.75,2.35,3.42,4.45,9.18,101.18
2515,16,+0.0625,114.66,147.68,89.47,8.75,2.35,3.42,4.45,9.19,101.17
2516,16,-0.1250,114.62,147.66,89.45,8.75,2.35,3.42,4.45,9.19,101.19
2517,16,+0.0000,114.62,147.66,89.45,8.75,2.35,3.42,4.45,9.19,101.19
2518,16,-0.1875,114.55,147.69,89.42,8.75,2.35,3.42,4.45,9.18,101.22
2519,16,+0.0625,114.53,147.71,89.43,8.75,2.35,3.42,4.45,9.19,101.23
2520,16,+0.0625,114.55,147.69,89.42,8.75,2.35,3.42,4.45,9.18,101.24
2521,16,+0.1250,114.60,147.67,89.40,8.76,2.34,3.42,4.46,9.18,101.25
2522,16,-0.1250,114.55,147.69,89.39,8.76,2.35,3.42,4.45,9.18,101.24
2523,16,+0.1250,114.51,147.72,89.40,8.76,2.35,3.42,4.45,9.17,101.25
2524,16,+0.0000,114.51,147.72,89.40,8.76,2.35,3.42,4.45,9.17,101.25
2525,16,-0.2500,114.42,147.76,89.37,8.77,2.35,3.42,4.46,9.16,101.29
2526,16,+0.1875,114.35,147.80,89.40,8.76,2.35,3.42,4.46,9.15,101.32
2527,16,-0.1250,114.39,147.78,89.38,8.76,2.35,3.42,4.46,9.15,101.30
2528,16,+0.3125,114.51,147.84,89.33,8.78,2.35,3.43,4.45,9.16,101.35
2529,16,+0.0000,114.51,147.84,89.33,8.78,2.35,3.43,4.45,9.16,101.35
2530,16,+0.1250,114.46,147.86,89.35,8.78,2.35,3.43,4.45,9.16,101.37
2531,16,-0.0625,114.44,147.87,89.34,8.78,2.35,3.43,4.45,9.15,101.36
2532,16,+0.0000,114.44,147.87,89.34,8.78,2.35,3.43,4.45,9.15,101.36
2533,16,-0.0625,114.46,147.86,89.35,8.79,2.35,3.43,4.46,9.16,101.35
2534,16,-0.1250,114.42,147.84,89.37,8.79,2.35,3.43,4.46,9.16,101.37
2535,16,-0.1250,114.46,147.86,89.35,8.79,2.35,3.43,4.46,9.17,101.39
2536,16,+0.0625,114.48,147.87,89.36,8.78,2.35,3.43,4.45,9.17,101.38
2537,16,+0.1875,114.42,147.84,89.33,8.79,2.35,3.42,4.45,9.16,101.41
2538,16,-0.1875,114.35,147.80,89.30,8.78,2.35,3.43,4.45,9.17,101.38
2539,16,-0.2500,114.26,147.85,89.34,8.77,2.35,3.43,4.45,9.16,101.34
2540,16,-0.0625,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2541,16,+0.0000,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2542,16,+0.0000,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2543,16,+0.0000,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2544,16,+0.0000,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2545,16,+0.0000,114.28,147.84,89.35,8.78,2.35,3.43,4.45,9.16,101.35
2546,16,+0.1875,114.35,147.80,89.38,8.77,2.36,3.44,4.45,9.17,101.32
2547,16,+0.0000,114.35,147.80,89.38,8.77,2.36,3.44,4.45,9.17,101.32
2548,16,+0.1250,114.39,147.78,89.40,8.77,2.36,3.43,4.45,9.16,101.30
2549,16,-0.1875,114.46,147.81,89.42,8.78,2.35,3.43,4.44,9.17,101.27
2550,16,-0.2500,114.55,147.76,89.46,8.77,2.35,3.44,4.45,9.18,101.31
2551,16,+0.0625,114.53,147.75,89.47,8.77,2.35,3.44,4.45,9.18,101.32
2552,16,-0.1875,114.59,147.72,89.44,8.78,2.35,3.43,4.46,9.17,101.35
2553,16,+0.0000,114.59,147.72,89.44,8.78,2.35,3.43,4.46,9.17,101.35
2554,16,-0.1875,114.53,147.75,89.41,8.78,2.36,3.43,4.47,9.16,101.38
2555,16,-0.1875,114.46,147.79,89.39,8.79,2.35,3.43,4.46,9.17,101.41
2556,16,+0.1250,114.42,147.81,89.37,8.79,2.35,3.42,4.47,9.17,101.39
2557,16,-0.0625,114.44,147.80,89.38,8.79,2.36,3.43,4.46,9.17,101.38
2558,16,+0.0625,114.46,147.79,89.39,8.79,2.36,3.43,4.46,9.17,101.37
2559,16,-0.3125,114.35,147.73,89.34,8.81,2.36,3.43,4.47,9.18,101.32
2560,16,+0.1250,114.39,147.75,89.32,8.81,2.37,3.43,4.47,9.17,101.34
2561,16,-0.2500,114.48,147.80,89.28,8.80,2.37,3.43,4.46,9.18,101.30
2562,16,+0.0000,114.48,147.80,89.28,8.80,2.37,3.43,4.46,9.18,101.30
2563,16,-0.0625,114.50,147.79,89.29,8.80,2.37,3.42,4.46,9.18,101.31
2564,16,+0.2500,114.42,147.74,89.25,8.81,2.37,3.42,4.45,9.19,101.27
2565,16,-0.1250,114.46,147.72,89.24,8.81,2.37,3.42,4.44,9.20,101.26
2566,16,-0.2500,114.55,147.67,89.27,8.80,2.37,3.41,4.43,9.21,101.22
2567,16,+0.1875,114.62,147.71,89.30,8.79,2.37,3.41,4.44,9.20,101.25
2568,16,-0.2500,114.53,147.75,89.26,8.78,2.37,3.41,4.43,9.21,101.28
2569,16,+0.0625,114.55,147.74,89.27,8.78,2.37,3.41,4.43,9.21,101.27
2570,16,-0.1875,114.62,147.78,89.25,8.79,2.38,3.42,4.43,9.22,101.25
2571,16,-0.1250,114.66,147.75,89.26,8.79,2.37,3.41,4.43,9.22,101.23
2572,16,-0.2500,114.75,147.71,89.30,8.80,2.38,3.41,4.42,9.21,101.26
2573,16,+0.0625,114.73,147.69,89.31,8.80,2.38,3.41,4.42,9.21,101.26
2574,16,+0.0625,114.70,147.68,89.30,8.80,2.38,3.41,4.42,9.21,101.25
2575,16,+0.0000,114.70,147.68,89.30,8.80,2.38,3.41,4.42,9.21,101.25
2576,16,-0.0625,114.68,147.67,89.31,8.80,2.38,3.41,4.42,9.22,101.24
2577,16,+0.1250,114.73,147.69,89.29,8.79,2.38,3.40,4.42,9.21,101.22
2578,16,+0.0625,114.75,147.68,89.28,8.79,2.37,3.40,4.43,9.21,101.21
2579,16,-0.0625,114.73,147.67,89.27,8.79,2.38,3.41,4.42,9.21,101.20
2580,16,-0.0625,114.75,147.68,89.26,8.80,2.38,3.40,4.43,9.21,101.19
2581,16,+0.1875,114.68,147.72,89.24,8.80,2.37,3.41,4.42,9.22,101.22
2582,16,+0.0625,114.66,147.73,89.23,8.81,2.37,3.41,4.42,9.22,101.21
2583,16,+0.1875,114.73,147.76,89.25,8.81,2.38,3.41,4.41,9.23,101.24
2584,16,-0.0625,114.70,147.75,89.26,8.81,2.37,3.41,4.41,9.23,101.25
2585,16,+0.1250,114.66,147.73,89.25,8.82,2.37,3.41,4.41,9.23,101.23
2586,16,-0.2500,114.57,147.68,89.28,8.83,2.37,3.41,4.40,9.22,101.26
2587,16,-0.0625,114.55,147.67,89.29,8.83,2.37,3.41,4.40,9.23,101.27
2588,16,-0.0625,114.57,147.68,89.30,8.83,2.37,3.41,4.40,9.22,101.26
2589,16,+0.0625,114.55,147.69,89.29,8.83,2.37,3.41,4.40,9.22,101.26
2590,16,+0.1250,114.51,147.72,89.31,8.83,2.37,3.41,4.40,9.22,101.24
2591,16,-0.2500,114.42,147.67,89.27,8.84,2.38,3.41,4.39,9.21,101.27
2592,16,-0.2500,114.33,147.72,89.31,8.85,2.38,3.41,4.40,9.22,101.24
2593,16,-0.1250,114.28,147.74,89.29,8.84,2.38,3.41,4.40,9.22,101.26
2594,16,-0.3125,114.17,147.68,89.25,8.83,2.37,3.42,4.41,9.21,101.21
2595,16,+0.1250,114.13,147.71,89.26,8.83,2.37,3.41,4.42,9.21,101.19
2596,16,-0.0625,114.15,147.69,89.27,8.82,2.37,3.41,4.42,9.22,101.18
2597,16,-0.0625,114.17,147.68,89.28,8.82,2.37,3.41,4.42,9.22,101.19
2598,16,+0.3125,114.28,147.74,89.33,8.83,2.36,3.41,4.43,9.21,101.24
2599,16,-0.0625,114.31,147.73,89.34,8.83,2.36,3.41,4.43,9.21,101.23
2600,16,+0.0000,114.31,147.73,89.34,8.83,2.36,3.41,4.43,9.21,101.23
2601,16,+0.3125,114.20,147.79,89.38,8.82,2.37,3.40,4.44,9.19,101.18
2602,16,+0.1875,114.13,147.82,89.41,8.83,2.37,3.40,4.45,9.19,101.21
2603,16,-0.3750,114.00,147.75,89.36,8.84,2.36,3.41,4.46,9.20,101.15
2604,16,+0.2500,113.91,147.80,89.32,8.85,2.35,3.41,4.47,9.19,101.19
2605,16,+0.1875,113.84,147.83,89.35,8.85,2.35,3.40,4.48,9.20,101.22
2606,16,+0.3125,113.95,147.78,89.39,8.86,2.34,3.40,4.46,9.19,101.26
2607,16,+0.2500,113.86,147.73,89.36,8.87,2.35,3.40,4.45,9.20,101.23
2608,16,-0.3125,113.75,147.79,89.31,8.86,2.36,3.40,4.44,9.18,101.27
2609,16,+0.3125,113.64,147.85,89.36,8.87,2.35,3.39,4.43,9.17,101.32
2610,16,+0.0625,113.67,147.86,89.35,8.87,2.35,3.39,4.43,9.17,101.31
2611,16,-0.0625,113.64,147.85,89.36,8.87,2.35,3.39,4.43,9.17,101.32
2612,16,+0.0000,113.64,147.85,89.36,8.87,2.35,3.39,4.43,9.17,101.32
2613,16,-0.1250,113.60,147.82,89.38,8.86,2.35,3.39,4.42,9.16,101.34
2614,16,-0.1875,113.67,147.79,89.40,8.87,2.35,3.39,4.43,9.16,101.31
2615,16,-0.1875,113.60,147.75,89.43,8.86,2.34,3.40,4.44,9.16,101.34
2616,16,+0.1250,113.64,147.73,89.45,8.87,2.35,3.40,4.43,9.17,101.36
2617,16,+0.1250,113.60,147.71,89.43,8.87,2.35,3.40,4.44,9.17,101.38
2618,16,+0.0000,113.60,147.71,89.43,8.87,2.35,3.40,4.44,9.17,101.38
2619,16,-0.1875,113.53,147.67,89.40,8.88,2.35,3.41,4.43,9.18,101.35
2620,16,+0.0000,113.53,147.67,89.40,8.88,2.35,3.41,4.43,9.18,101.35
2621,16,-0.2500,113.45,147.63,89.44,8.89,2.34,3.40,4.42,9.17,101.38
2622,16,-0.1875,113.38,147.59,89.47,8.88,2.34,3.40,4.41,9.16,101.36
2623,16,+0.0000,113.38,147.59,89.47,8.88,2.34,3.40,4.41,9.16,101.36
2624,16,+0.0000,113.38,147.59,89.47,8.88,2.34,3.40,4.41,9.16,101.36
2625,16,-0.1250,113.42,147.61,89.49,8.89,2.35,3.40,4.42,9.17,101.38
2626,16,+0.1875,113.49,147.65,89.51,8.89,2.35,3.41,4.41,9.18,101.35
2627,16,-0.0625,113.47,147.66,89.52,8.89,2.35,3.40,4.41,9.18,101.36
2628,16,+0.0000,113.47,147.66,89.52,8.89,2.35,3.40,4.41,9.18,101.36
2629,16,+0.0625,113.49,147.67,89.51,8.89,2.35,3.41,4.41,9.18,101.37
2630,16,+0.0000,113.49,147.67,89.51,8.89,2.35,3.41,4.41,9.18,101.37
2631,16,+0.1250,113.53,147.69,89.50,8.89,2.35,3.41,4.41,9.18,101.38
2632,16,-0.0625,113.56,147.71,89.49,8.89,2.35,3.41,4.41,9.18,101.39
2633,16,+0.2500,113.64,147.66,89.45,8.89,2.36,3.40,4.42,9.19,101.36
2634,16,-0.0625,113.62,147.67,89.44,8.89,2.36,3.41,4.42,9.18,101.37
2635,16,-0.0625,113.64,147.66,89.45,8.89,2.36,3.40,4.42,9.19,101.38
2636,16,-0.1250,113.60,147.68,89.43,8.89,2.35,3.40,4.42,9.19,101.36
2637,16,+0.0000,113.60,147.68,89.43,8.89,2.35,3.40,4.42,9.19,101.36
2638,16,+0.3125,113.71,147.74,89.39,8.88,2.35,3.41,4.43,9.18,101.40
2639,16,-0.0625,113.69,147.73,89.39,8.88,2.35,3.41,4.43,9.18,101.41
2640,16,-0.3125,113.58,147.79,89.35,8.89,2.34,3.40,4.41,9.19,101.46
2641,16,-0.1875,113.64,147.82,89.38,8.90,2.34,3.41,4.41,9.18,101.43
2642,16,-0.1250,113.69,147.80,89.36,8.90,2.35,3.41,4.40,9.18,101.41
2643,16,-0.0625,113.71,147.81,89.35,8.90,2.35,3.41,4.41,9.18,101.40
2644,16,+0.2500,113.62,147.86,89.31,8.89,2.35,3.40,4.40,9.19,101.37
2645,16,-0.1250,113.67,147.83,89.29,8.90,2.35,3.40,4.39,9.18,101.38
2646,16,+0.1250,113.62,147.81,89.31,8.89,2.35,3.40,4.39,9.19,101.40
2647,16,-0.1875,113.56,147.84,89.34,8.90,2.35,3.41,4.39,9.18,101.43
2648,16,-0.1250,113.51,147.82,89.36,8.90,2.35,3.40,4.40,9.18,101.41
2649,16,+0.1250,113.47,147.84,89.38,8.91,2.35,3.41,4.40,9.18,101.43
2650,16,-0.1250,113.42,147.87,89.39,8.91,2.35,3.41,4.41,9.18,101.45
2651,16,-0.1875,113.36,147.90,89.42,8.91,2.35,3.41,4.40,9.18,101.48
2652,16,-0.0625,113.38,147.89,89.41,8.91,2.34,3.40,4.40,9.19,101.47
2653,16,-0.4375,113.53,147.81,89.48,8.92,2.34,3.40,4.38,9.17,101.40
2654,16,+0.0625,113.56,147.80,89.47,8.93,2.34,3.40,4.38,9.17,101.39
2655,16,+0.1250,113.51,147.82,89.45,8.93,2.33,3.40,4.38,9.17,101.38
2656,16,+0.2500,113.42,147.87,89.41,8.92,2.34,3.40,4.38,9.18,101.41
2657,16,-0.3125,113.53,147.81,89.37,8.93,2.34,3.40,4.39,9.17,101.37
2658,16,+0.2500,113.45,147.86,89.33,8.94,2.35,3.40,4.40,9.18,101.40
2659,16,+0.0000,113.45,147.86,89.33,8.94,2.35,3.40,4.40,9.18,101.40
2660,16,+0.1250,113.40,147.83,89.35,8.94,2.35,3.40,4.40,9.17,101.42
2661,16,-0.0625,113.38,147.84,89.34,8.94,2.35,3.40,4.40,9.17,101.43
2662,16,+0.0625,113.36,147.83,89.35,8.94,2.35,3.40,4.40,9.17,101.42
2663,16,+0.0000,113.36,147.83,89.35,8.94,2.35,3.40,4.40,9.17,101.42
2664,16,-0.1875,113.29,147.80,89.38,8.95,2.35,3.40,4.41,9.18,101.45
2665,16,-0.1250,113.25,147.82,89.39,8.94,2.35,3.39,4.40,9.18,101.47
2666,16,-0.2500,113.16,147.78,89.43,8.93,2.35,3.39,4.39,9.17,101.43
2667,16,+0.2500,113.08,147.73,89.39,8.94,2.35,3.39,4.39,9.18,101.39
2668,16,+0.1875,113.14,147.70,89.37,8.93,2.35,3.39,4.39,9.19,101.42
2669,16,-0.1875,113.08,147.66,89.34,8.94,2.35,3.39,4.40,9.20,101.45
2670,16,+0.0625,113.10,147.67,89.35,8.94,2.35,3.39,4.40,9.20,101.44
2671,16,-0.1875,113.16,147.64,89.32,8.95,2.35,3.40,4.40,9.21,101.47
2672,16,-0.0625,113.14,147.63,89.33,8.95,2.35,3.40,4.40,9.20,101.46
2673,16,+0.0625,113.12,147.64,89.32,8.95,2.35,3.40,4.40,9.20,101.47
2674,16,+0.0625,113.10,147.65,89.33,8.95,2.36,3.40,4.40,9.20,101.48
2675,16,-0.1250,113.14,147.63,89.31,8.95,2.36,3.40,4.41,9.20,101.46
2676,16,-0.3750,113.01,147.56,89.26,8.94,2.36,3.41,4.39,9.21,101.40
2677,16,+0.0625,112.99,147.55,89.25,8.94,2.36,3.41,4.39,9.21,101.41
2678,16,+0.0000,112.99,147.55,89.25,8.94,2.36,3.41,4.39,9.21,101.41
2679,16,+0.0000,112.99,147.55,89.25,8.94,2.36,3.41,4.39,9.21,101.41
2680,16,+0.1250,113.03,147.57,89.27,8.95,2.37,3.41,4.40,9.22,101.43
2681,16,-0.0625,113.05,147.58,89.26,8.95,2.37,3.41,4.40,9.22,101.42
2682,16,+0.0625,113.03,147.59,89.27,8.95,2.37,3.41,4.40,9.21,101.41
2683,16,-0.0625,113.01,147.60,89.27,8.95,2.37,3.41,4.40,9.22,101.40
2684,16,-0.1875,112.94,147.64,89.25,8.94,2.36,3.42,4.40,9.21,101.38
2685,16,+0.0625,112.92,147.65,89.24,8.94,2.36,3.42,4.41,9.21,101.39
2686,16,-0.1250,112.97,147.63,89.22,8.94,2.36,3.42,4.41,9.20,101.40
2687,16,+0.1250,113.01,147.65,89.24,8.95,2.37,3.42,4.41,9.21,101.39
2688,16,+0.0000,113.01,147.65,89.24,8.95,2.37,3.42,4.41,9.21,101.39
2689,16,-0.0625,113.03,147.66,89.25,8.95,2.37,3.42,4.41,9.21,101.39
2690,16,+0.1250,113.07,147.64,89.23,8.95,2.37,3.42,4.41,9.21,101.41
2691,16,+0.0625,113.10,147.63,89.24,8.96,2.37,3.42,4.41,9.22,101.42
2692,16,+0.0000,113.10,147.63,89.24,8.96,2.37,3.42,4.41,9.22,101.42
2693,16,+0.0000,113.10,147.63,89.24,8.96,2.37,3.42,4.41,9.22,101.42
2694,16,-0.0625,113.07,147.62,89.25,8.95,2.37,3.42,4.41,9.22,101.43
